TransactionID,AccountID,DateTime,Amount,Currency,Country,MerchantCategory,Channel,FraudPattern,Date,Hour,Weekday
TXN500825,ACC1035,2026-02-12 14:11:00,44.66,USD,India,Cash Withdrawal,ATM,,2026-02-12,14,Thursday
TXN500817,ACC1034,2026-02-12 14:14:00,84.8,USD,Singapore,Cash Withdrawal,POS,,2026-02-12,14,Thursday
TXN500424,ACC1018,2026-02-12 14:26:00,159.88,USD,India,Utilities,ATM,,2026-02-12,14,Thursday
TXN500071,ACC1003,2026-02-12 16:26:00,92.32,USD,UAE,Dining,Online,,2026-02-12,16,Thursday
TXN501262,ACC1055,2026-02-12 17:59:00,71.41,USD,India,Online Marketplace,Online,,2026-02-12,17,Thursday
TXN500729,ACC1031,2026-02-12 20:12:00,41.03,USD,Singapore,Travel,Online,,2026-02-12,20,Thursday
TXN500874,ACC1037,2026-02-12 22:03:00,34.54,USD,UK,Dining,ATM,,2026-02-12,22,Thursday
TXN500135,ACC1006,2026-02-13 01:54:00,29.15,USD,India,Cash Withdrawal,POS,,2026-02-13,1,Friday
TXN501041,ACC1045,2026-02-13 03:59:00,303.55,USD,USA,Travel,Online,,2026-02-13,3,Friday
TXN500889,ACC1038,2026-02-13 05:26:00,113.48,USD,India,Retail,ATM,,2026-02-13,5,Friday
TXN500016,ACC1000,2026-02-13 05:27:00,40.2,USD,India,Travel,Online,,2026-02-13,5,Friday
TXN500860,ACC1037,2026-02-13 06:25:00,117.88,USD,UK,Wire Transfer,Online,,2026-02-13,6,Friday
TXN501303,ACC1057,2026-02-13 07:44:00,56.97,USD,UAE,Wire Transfer,Online,,2026-02-13,7,Friday
TXN500295,ACC1012,2026-02-13 07:49:00,91.96,USD,India,Travel,POS,,2026-02-13,7,Friday
TXN501072,ACC1047,2026-02-13 10:39:00,102.45,USD,UK,Wire Transfer,POS,,2026-02-13,10,Friday
TXN500422,ACC1018,2026-02-13 12:32:00,323.7,USD,India,Online Marketplace,ATM,,2026-02-13,12,Friday
TXN500869,ACC1037,2026-02-13 12:44:00,120.63,USD,UK,Electronics,Online,,2026-02-13,12,Friday
TXN501360,ACC1059,2026-02-13 14:11:00,78.65,USD,India,Cash Withdrawal,ATM,,2026-02-13,14,Friday
TXN500112,ACC1004,2026-02-13 14:51:00,65.11,USD,UAE,Wire Transfer,ATM,,2026-02-13,14,Friday
TXN500783,ACC1033,2026-02-13 17:19:00,93.9,USD,UAE,Utilities,Online,,2026-02-13,17,Friday
TXN500323,ACC1014,2026-02-13 18:39:00,31.93,USD,UAE,Travel,ATM,,2026-02-13,18,Friday
TXN501199,ACC1052,2026-02-13 19:42:00,81.57,USD,Singapore,Travel,POS,,2026-02-13,19,Friday
TXN501036,ACC1045,2026-02-13 22:29:00,274.95,USD,USA,Online Marketplace,ATM,,2026-02-13,22,Friday
TXN500360,ACC1015,2026-02-13 22:31:00,31.67,USD,UAE,Online Marketplace,Online,,2026-02-13,22,Friday
TXN500484,ACC1021,2026-02-14 05:34:00,80.09,USD,USA,Wire Transfer,ATM,,2026-02-14,5,Saturday
TXN500119,ACC1005,2026-02-14 07:04:00,186.52,USD,UAE,Retail,POS,,2026-02-14,7,Saturday
TXN500925,ACC1039,2026-02-14 07:13:00,195.5,USD,Singapore,Cash Withdrawal,Online,,2026-02-14,7,Saturday
TXN501177,ACC1052,2026-02-14 07:22:00,14.53,USD,Singapore,Retail,Online,,2026-02-14,7,Saturday
TXN500951,ACC1041,2026-02-14 07:57:00,53.67,USD,USA,Travel,POS,,2026-02-14,7,Saturday
TXN501377,ACC1041,2026-02-14 09:25:00,2785.03,USD,USA,Wire Transfer,Wire,STRUCTURING,2026-02-14,9,Saturday
TXN501052,ACC1045,2026-02-14 10:43:00,95.22,USD,USA,Travel,Online,,2026-02-14,10,Saturday
TXN501378,ACC1041,2026-02-14 11:02:00,2716.05,USD,USA,Wire Transfer,Wire,STRUCTURING,2026-02-14,11,Saturday
TXN500982,ACC1043,2026-02-14 11:30:00,97.8,USD,India,Retail,ATM,,2026-02-14,11,Saturday
TXN501298,ACC1056,2026-02-14 11:54:00,51.35,USD,India,Travel,Online,,2026-02-14,11,Saturday
TXN501379,ACC1041,2026-02-14 12:31:00,2789.18,USD,USA,Wire Transfer,Wire,STRUCTURING,2026-02-14,12,Saturday
TXN500438,ACC1019,2026-02-14 12:59:00,19.26,USD,USA,Utilities,Online,,2026-02-14,12,Saturday
TXN501299,ACC1056,2026-02-14 13:08:00,84.83,USD,India,Electronics,Online,,2026-02-14,13,Saturday
TXN500644,ACC1028,2026-02-14 15:40:00,17.24,USD,UAE,Travel,Online,,2026-02-14,15,Saturday
TXN500778,ACC1033,2026-02-14 18:16:00,53.37,USD,UAE,Wire Transfer,ATM,,2026-02-14,18,Saturday
TXN500390,ACC1017,2026-02-14 21:33:00,39.68,USD,USA,Utilities,POS,,2026-02-14,21,Saturday
TXN500440,ACC1019,2026-02-14 21:51:00,63.43,USD,USA,Travel,Online,,2026-02-14,21,Saturday
TXN501314,ACC1057,2026-02-14 23:37:00,110.17,USD,UAE,Retail,ATM,,2026-02-14,23,Saturday
TXN500956,ACC1041,2026-02-15 06:41:00,182.28,USD,USA,Dining,POS,,2026-02-15,6,Sunday
TXN501328,ACC1058,2026-02-15 07:27:00,58.58,USD,Singapore,Retail,ATM,,2026-02-15,7,Sunday
TXN501291,ACC1056,2026-02-15 08:52:00,94.61,USD,India,Dining,ATM,,2026-02-15,8,Sunday
TXN501196,ACC1052,2026-02-15 09:19:00,99.13,USD,Singapore,Dining,ATM,,2026-02-15,9,Sunday
TXN500546,ACC1024,2026-02-15 12:24:00,32.55,USD,UK,Wire Transfer,POS,,2026-02-15,12,Sunday
TXN500554,ACC1024,2026-02-15 12:38:00,83.85,USD,UK,Cash Withdrawal,Online,,2026-02-15,12,Sunday
TXN500814,ACC1034,2026-02-15 12:54:00,79.59,USD,Singapore,Travel,ATM,,2026-02-15,12,Sunday
TXN501028,ACC1044,2026-02-15 14:25:00,74.29,USD,UK,Dining,ATM,,2026-02-15,14,Sunday
TXN500434,ACC1019,2026-02-15 14:55:00,127.2,USD,USA,Utilities,ATM,,2026-02-15,14,Sunday
TXN500249,ACC1010,2026-02-15 16:15:00,326.66,USD,UK,Cash Withdrawal,POS,,2026-02-15,16,Sunday
TXN501084,ACC1047,2026-02-15 17:20:00,432.28,USD,UK,Online Marketplace,Online,,2026-02-15,17,Sunday
TXN500597,ACC1026,2026-02-15 17:39:00,52.31,USD,Singapore,Travel,ATM,,2026-02-15,17,Sunday
TXN501338,ACC1058,2026-02-15 22:51:00,50.79,USD,Singapore,Utilities,Online,,2026-02-15,22,Sunday
TXN500757,ACC1032,2026-02-16 00:05:00,103.96,USD,UAE,Utilities,ATM,,2026-02-16,0,Monday
TXN500348,ACC1015,2026-02-16 03:33:00,18.79,USD,UAE,Retail,Online,,2026-02-16,3,Monday
TXN501231,ACC1054,2026-02-16 04:45:00,40.38,USD,UAE,Wire Transfer,ATM,,2026-02-16,4,Monday
TXN501138,ACC1050,2026-02-16 07:45:00,22.09,USD,Singapore,Electronics,POS,,2026-02-16,7,Monday
TXN501448,ACC1037,2026-02-16 08:00:00,1309.61,USD,UK,Retail,POS,GEO_ANOMALY,2026-02-16,8,Monday
TXN500926,ACC1039,2026-02-16 08:48:00,16.93,USD,Singapore,Online Marketplace,ATM,,2026-02-16,8,Monday
TXN501089,ACC1048,2026-02-16 10:09:00,52.82,USD,India,Utilities,POS,,2026-02-16,10,Monday
TXN501449,ACC1037,2026-02-16 13:00:00,1307.77,USD,USA,Cash Withdrawal,ATM,GEO_ANOMALY,2026-02-16,13,Monday
TXN501055,ACC1046,2026-02-16 13:16:00,40.64,USD,India,Travel,ATM,,2026-02-16,13,Monday
TXN500985,ACC1043,2026-02-16 13:52:00,66.47,USD,India,Electronics,ATM,,2026-02-16,13,Monday
TXN500418,ACC1018,2026-02-16 16:12:00,74.0,USD,India,Wire Transfer,ATM,,2026-02-16,16,Monday
TXN500856,ACC1036,2026-02-16 16:20:00,39.9,USD,India,Wire Transfer,ATM,,2026-02-16,16,Monday
TXN500413,ACC1018,2026-02-16 16:23:00,16.77,USD,India,Retail,Online,,2026-02-16,16,Monday
TXN500881,ACC1038,2026-02-16 17:52:00,648.23,USD,India,Dining,Online,,2026-02-16,17,Monday
TXN501158,ACC1051,2026-02-16 18:15:00,506.33,USD,USA,Dining,Online,,2026-02-16,18,Monday
TXN500504,ACC1022,2026-02-17 04:46:00,110.68,USD,UK,Dining,POS,,2026-02-17,4,Tuesday
TXN500231,ACC1010,2026-02-17 05:14:00,34.56,USD,UK,Online Marketplace,POS,,2026-02-17,5,Tuesday
TXN500270,ACC1011,2026-02-17 05:17:00,75.01,USD,India,Dining,Online,,2026-02-17,5,Tuesday
TXN500762,ACC1033,2026-02-17 06:02:00,74.43,USD,UAE,Utilities,Online,,2026-02-17,6,Tuesday
TXN500240,ACC1010,2026-02-17 07:28:00,143.62,USD,UK,Dining,Online,,2026-02-17,7,Tuesday
TXN501058,ACC1046,2026-02-17 09:25:00,191.61,USD,India,Utilities,Online,,2026-02-17,9,Tuesday
TXN501388,ACC1002,2026-02-17 09:35:00,2511.72,USD,Singapore,Wire Transfer,Wire,STRUCTURING,2026-02-17,9,Tuesday
TXN500002,ACC1000,2026-02-17 09:42:00,58.88,USD,India,Utilities,ATM,,2026-02-17,9,Tuesday
TXN500359,ACC1015,2026-02-17 10:25:00,89.16,USD,UAE,Online Marketplace,Online,,2026-02-17,10,Tuesday
TXN500580,ACC1025,2026-02-17 10:49:00,186.68,USD,USA,Travel,Online,,2026-02-17,10,Tuesday
TXN501389,ACC1002,2026-02-17 10:54:00,2421.63,USD,Singapore,Wire Transfer,Wire,STRUCTURING,2026-02-17,10,Tuesday
TXN500690,ACC1029,2026-02-17 11:47:00,99.47,USD,UK,Electronics,ATM,,2026-02-17,11,Tuesday
TXN501390,ACC1002,2026-02-17 12:19:00,2763.4,USD,Singapore,Wire Transfer,Wire,STRUCTURING,2026-02-17,12,Tuesday
TXN501013,ACC1044,2026-02-17 12:30:00,431.7,USD,UK,Utilities,Online,,2026-02-17,12,Tuesday
TXN500931,ACC1040,2026-02-17 12:32:00,40.46,USD,Singapore,Online Marketplace,Online,,2026-02-17,12,Tuesday
TXN500682,ACC1029,2026-02-17 13:31:00,24.14,USD,UK,Dining,ATM,,2026-02-17,13,Tuesday
TXN501048,ACC1045,2026-02-17 13:31:00,16.14,USD,USA,Utilities,Online,,2026-02-17,13,Tuesday
TXN501391,ACC1002,2026-02-17 13:36:00,2782.74,USD,Singapore,Wire Transfer,Wire,STRUCTURING,2026-02-17,13,Tuesday
TXN500328,ACC1014,2026-02-17 14:36:00,135.98,USD,UAE,Online Marketplace,Online,,2026-02-17,14,Tuesday
TXN500237,ACC1010,2026-02-17 14:47:00,10.78,USD,UK,Wire Transfer,ATM,,2026-02-17,14,Tuesday
TXN501392,ACC1002,2026-02-17 15:22:00,2746.84,USD,Singapore,Wire Transfer,Wire,STRUCTURING,2026-02-17,15,Tuesday
TXN500793,ACC1034,2026-02-17 17:32:00,85.15,USD,Singapore,Wire Transfer,ATM,,2026-02-17,17,Tuesday
TXN500641,ACC1028,2026-02-17 18:08:00,49.29,USD,UAE,Wire Transfer,POS,,2026-02-17,18,Tuesday
TXN501316,ACC1057,2026-02-17 19:03:00,20.48,USD,UAE,Retail,ATM,,2026-02-17,19,Tuesday
TXN500311,ACC1013,2026-02-17 20:24:00,54.82,USD,India,Wire Transfer,Online,,2026-02-17,20,Tuesday
TXN500830,ACC1035,2026-02-17 21:57:00,51.75,USD,India,Cash Withdrawal,ATM,,2026-02-17,21,Tuesday
TXN501233,ACC1054,2026-02-18 02:10:00,61.59,USD,UAE,Cash Withdrawal,ATM,,2026-02-18,2,Wednesday
TXN500324,ACC1014,2026-02-18 06:11:00,438.41,USD,UAE,Travel,ATM,,2026-02-18,6,Wednesday
TXN500557,ACC1024,2026-02-18 06:17:00,43.0,USD,UK,Utilities,Online,,2026-02-18,6,Wednesday
TXN500567,ACC1025,2026-02-18 08:50:00,10.65,USD,USA,Wire Transfer,Online,,2026-02-18,8,Wednesday
TXN500997,ACC1043,2026-02-18 10:06:00,336.27,USD,India,Retail,POS,,2026-02-18,10,Wednesday
TXN500945,ACC1041,2026-02-18 10:42:00,351.42,USD,USA,Retail,Online,,2026-02-18,10,Wednesday
TXN500483,ACC1021,2026-02-18 10:43:00,15.71,USD,USA,Travel,ATM,,2026-02-18,10,Wednesday
TXN500109,ACC1004,2026-02-18 11:22:00,84.08,USD,UAE,Utilities,Online,,2026-02-18,11,Wednesday
TXN500156,ACC1006,2026-02-18 11:28:00,35.06,USD,India,Utilities,ATM,,2026-02-18,11,Wednesday
TXN501200,ACC1052,2026-02-18 12:43:00,227.63,USD,Singapore,Dining,Online,,2026-02-18,12,Wednesday
TXN501191,ACC1052,2026-02-18 12:45:00,73.32,USD,Singapore,Electronics,Online,,2026-02-18,12,Wednesday
TXN500711,ACC1030,2026-02-18 14:11:00,80.63,USD,Singapore,Cash Withdrawal,POS,,2026-02-18,14,Wednesday
TXN500087,ACC1003,2026-02-18 14:57:00,152.0,USD,UAE,Travel,ATM,,2026-02-18,14,Wednesday
TXN500487,ACC1021,2026-02-18 17:15:00,37.27,USD,USA,Online Marketplace,Online,,2026-02-18,17,Wednesday
TXN500803,ACC1034,2026-02-18 17:29:00,72.71,USD,Singapore,Utilities,POS,,2026-02-18,17,Wednesday
TXN500686,ACC1029,2026-02-18 17:46:00,126.68,USD,UK,Utilities,POS,,2026-02-18,17,Wednesday
TXN500981,ACC1043,2026-02-18 22:14:00,135.26,USD,India,Wire Transfer,Online,,2026-02-18,22,Wednesday
TXN501289,ACC1056,2026-02-19 02:27:00,24.7,USD,India,Wire Transfer,POS,,2026-02-19,2,Thursday
TXN500652,ACC1028,2026-02-19 05:31:00,183.81,USD,UAE,Electronics,ATM,,2026-02-19,5,Thursday
TXN500042,ACC1001,2026-02-19 08:50:00,77.81,USD,India,Online Marketplace,Online,,2026-02-19,8,Thursday
TXN501371,ACC1059,2026-02-19 09:03:00,57.07,USD,India,Utilities,Online,,2026-02-19,9,Thursday
TXN500550,ACC1024,2026-02-19 09:06:00,38.72,USD,UK,Electronics,POS,,2026-02-19,9,Thursday
TXN500896,ACC1038,2026-02-19 10:38:00,119.56,USD,India,Dining,Online,,2026-02-19,10,Thursday
TXN501214,ACC1053,2026-02-19 11:08:00,149.22,USD,USA,Travel,POS,,2026-02-19,11,Thursday
TXN500745,ACC1032,2026-02-19 11:26:00,106.26,USD,UAE,Travel,Online,,2026-02-19,11,Thursday
TXN500833,ACC1035,2026-02-19 12:19:00,27.01,USD,India,Travel,POS,,2026-02-19,12,Thursday
TXN500596,ACC1026,2026-02-19 13:37:00,42.14,USD,Singapore,Electronics,Online,,2026-02-19,13,Thursday
TXN500895,ACC1038,2026-02-19 14:38:00,231.35,USD,India,Cash Withdrawal,ATM,,2026-02-19,14,Thursday
TXN500654,ACC1028,2026-02-19 17:36:00,24.63,USD,UAE,Wire Transfer,Online,,2026-02-19,17,Thursday
TXN501022,ACC1044,2026-02-19 20:25:00,39.79,USD,UK,Utilities,ATM,,2026-02-19,20,Thursday
TXN500370,ACC1016,2026-02-19 21:02:00,33.26,USD,USA,Travel,ATM,,2026-02-19,21,Thursday
TXN501019,ACC1044,2026-02-19 22:00:00,49.98,USD,UK,Electronics,POS,,2026-02-19,22,Thursday
TXN500336,ACC1014,2026-02-19 23:23:00,58.42,USD,UAE,Dining,POS,,2026-02-19,23,Thursday
TXN500530,ACC1023,2026-02-20 03:25:00,29.55,USD,UAE,Online Marketplace,ATM,,2026-02-20,3,Friday
TXN501170,ACC1051,2026-02-20 06:21:00,143.75,USD,USA,Electronics,Online,,2026-02-20,6,Friday
TXN501373,ACC1059,2026-02-20 06:31:00,19.4,USD,India,Electronics,POS,,2026-02-20,6,Friday
TXN501296,ACC1056,2026-02-20 06:58:00,61.01,USD,India,Cash Withdrawal,Online,,2026-02-20,6,Friday
TXN500970,ACC1042,2026-02-20 07:49:00,18.4,USD,Singapore,Utilities,POS,,2026-02-20,7,Friday
TXN500242,ACC1010,2026-02-20 08:07:00,60.14,USD,UK,Online Marketplace,POS,,2026-02-20,8,Friday
TXN500760,ACC1033,2026-02-20 11:57:00,125.25,USD,UAE,Utilities,POS,,2026-02-20,11,Friday
TXN500701,ACC1030,2026-02-20 12:43:00,41.66,USD,Singapore,Utilities,Online,,2026-02-20,12,Friday
TXN501195,ACC1052,2026-02-20 15:01:00,15.9,USD,Singapore,Cash Withdrawal,ATM,,2026-02-20,15,Friday
TXN501012,ACC1044,2026-02-20 16:26:00,79.67,USD,UK,Online Marketplace,POS,,2026-02-20,16,Friday
TXN500288,ACC1012,2026-02-20 17:02:00,113.24,USD,India,Wire Transfer,POS,,2026-02-20,17,Friday
TXN500781,ACC1033,2026-02-20 18:21:00,78.25,USD,UAE,Dining,POS,,2026-02-20,18,Friday
TXN500897,ACC1038,2026-02-20 22:18:00,57.37,USD,India,Online Marketplace,POS,,2026-02-20,22,Friday
TXN500812,ACC1034,2026-02-21 10:02:00,44.89,USD,Singapore,Dining,Online,,2026-02-21,10,Saturday
TXN500261,ACC1011,2026-02-21 10:06:00,28.96,USD,India,Cash Withdrawal,Online,,2026-02-21,10,Saturday
TXN500533,ACC1023,2026-02-21 10:35:00,62.84,USD,UAE,Online Marketplace,POS,,2026-02-21,10,Saturday
TXN500878,ACC1038,2026-02-21 10:35:00,81.57,USD,India,Retail,POS,,2026-02-21,10,Saturday
TXN500294,ACC1012,2026-02-21 12:25:00,143.26,USD,India,Utilities,ATM,,2026-02-21,12,Saturday
TXN500574,ACC1025,2026-02-21 12:59:00,54.75,USD,USA,Wire Transfer,ATM,,2026-02-21,12,Saturday
TXN500991,ACC1043,2026-02-21 13:36:00,80.44,USD,India,Retail,ATM,,2026-02-21,13,Saturday
TXN500589,ACC1026,2026-02-21 14:11:00,140.79,USD,Singapore,Wire Transfer,Online,,2026-02-21,14,Saturday
TXN500810,ACC1034,2026-02-21 14:43:00,29.81,USD,Singapore,Travel,ATM,,2026-02-21,14,Saturday
TXN500036,ACC1001,2026-02-21 15:51:00,22.23,USD,India,Electronics,POS,,2026-02-21,15,Saturday
TXN501219,ACC1053,2026-02-21 16:38:00,31.44,USD,USA,Wire Transfer,ATM,,2026-02-21,16,Saturday
TXN500875,ACC1038,2026-02-21 17:05:00,64.73,USD,India,Online Marketplace,Online,,2026-02-21,17,Saturday
TXN500041,ACC1001,2026-02-21 19:10:00,129.62,USD,India,Wire Transfer,POS,,2026-02-21,19,Saturday
TXN500988,ACC1043,2026-02-22 01:02:00,146.88,USD,India,Travel,ATM,,2026-02-22,1,Sunday
TXN500684,ACC1029,2026-02-22 01:34:00,103.59,USD,UK,Cash Withdrawal,ATM,,2026-02-22,1,Sunday
TXN501362,ACC1059,2026-02-22 04:06:00,112.32,USD,India,Online Marketplace,Online,,2026-02-22,4,Sunday
TXN500522,ACC1023,2026-02-22 06:40:00,108.75,USD,UAE,Dining,POS,,2026-02-22,6,Sunday
TXN501216,ACC1053,2026-02-22 07:42:00,204.99,USD,USA,Dining,POS,,2026-02-22,7,Sunday
TXN501227,ACC1054,2026-02-22 09:01:00,69.37,USD,UAE,Travel,Online,,2026-02-22,9,Sunday
TXN500940,ACC1040,2026-02-22 10:40:00,40.14,USD,Singapore,Wire Transfer,Online,,2026-02-22,10,Sunday
TXN501240,ACC1054,2026-02-22 11:38:00,288.75,USD,UAE,Retail,POS,,2026-02-22,11,Sunday
TXN500139,ACC1006,2026-02-22 11:48:00,138.68,USD,India,Dining,ATM,,2026-02-22,11,Sunday
TXN500800,ACC1034,2026-02-22 12:55:00,68.5,USD,Singapore,Retail,Online,,2026-02-22,12,Sunday
TXN501349,ACC1058,2026-02-22 16:15:00,19.49,USD,Singapore,Online Marketplace,ATM,,2026-02-22,16,Sunday
TXN500385,ACC1016,2026-02-22 16:52:00,33.68,USD,USA,Electronics,POS,,2026-02-22,16,Sunday
TXN501094,ACC1048,2026-02-22 18:27:00,69.88,USD,India,Wire Transfer,POS,,2026-02-22,18,Sunday
TXN500714,ACC1030,2026-02-22 18:30:00,95.51,USD,Singapore,Retail,POS,,2026-02-22,18,Sunday
TXN501265,ACC1055,2026-02-22 20:03:00,77.67,USD,India,Utilities,ATM,,2026-02-22,20,Sunday
TXN500619,ACC1027,2026-02-22 20:17:00,102.81,USD,India,Travel,ATM,,2026-02-22,20,Sunday
TXN501039,ACC1045,2026-02-22 21:33:00,81.61,USD,USA,Retail,ATM,,2026-02-22,21,Sunday
TXN501208,ACC1053,2026-02-22 22:19:00,36.72,USD,USA,Online Marketplace,ATM,,2026-02-22,22,Sunday
TXN500502,ACC1022,2026-02-22 22:35:00,371.84,USD,UK,Travel,Online,,2026-02-22,22,Sunday
TXN500776,ACC1033,2026-02-23 06:36:00,16.23,USD,UAE,Electronics,POS,,2026-02-23,6,Monday
TXN500347,ACC1015,2026-02-23 06:42:00,18.11,USD,UAE,Electronics,ATM,,2026-02-23,6,Monday
TXN500406,ACC1017,2026-02-23 07:55:00,116.81,USD,USA,Travel,Online,,2026-02-23,7,Monday
TXN500118,ACC1004,2026-02-23 08:05:00,23.29,USD,UAE,Online Marketplace,POS,,2026-02-23,8,Monday
TXN500559,ACC1024,2026-02-23 08:50:00,95.11,USD,UK,Electronics,Online,,2026-02-23,8,Monday
TXN500622,ACC1027,2026-02-23 10:04:00,101.93,USD,India,Electronics,Online,,2026-02-23,10,Monday
TXN500499,ACC1022,2026-02-23 10:19:00,30.32,USD,UK,Wire Transfer,POS,,2026-02-23,10,Monday
TXN500108,ACC1004,2026-02-23 10:49:00,78.03,USD,UAE,Retail,ATM,,2026-02-23,10,Monday
TXN500110,ACC1004,2026-02-23 12:47:00,62.36,USD,UAE,Dining,Online,,2026-02-23,12,Monday
TXN500397,ACC1017,2026-02-23 13:01:00,14.27,USD,USA,Online Marketplace,ATM,,2026-02-23,13,Monday
TXN501428,ACC1056,2026-02-23 14:00:00,248.6,USD,India,Online Marketplace,Online,VELOCITY,2026-02-23,14,Monday
TXN501429,ACC1056,2026-02-23 14:05:00,587.44,USD,India,Online Marketplace,Online,VELOCITY,2026-02-23,14,Monday
TXN501430,ACC1056,2026-02-23 14:10:00,379.5,USD,India,Online Marketplace,Online,VELOCITY,2026-02-23,14,Monday
TXN501431,ACC1056,2026-02-23 14:15:00,151.41,USD,India,Online Marketplace,Online,VELOCITY,2026-02-23,14,Monday
TXN501432,ACC1056,2026-02-23 14:20:00,514.94,USD,India,Online Marketplace,Online,VELOCITY,2026-02-23,14,Monday
TXN501433,ACC1056,2026-02-23 14:25:00,492.41,USD,India,Online Marketplace,Online,VELOCITY,2026-02-23,14,Monday
TXN501434,ACC1056,2026-02-23 14:30:00,477.4,USD,India,Online Marketplace,Online,VELOCITY,2026-02-23,14,Monday
TXN501435,ACC1056,2026-02-23 14:35:00,388.4,USD,India,Online Marketplace,Online,VELOCITY,2026-02-23,14,Monday
TXN500343,ACC1015,2026-02-23 14:39:00,83.14,USD,UAE,Online Marketplace,POS,,2026-02-23,14,Monday
TXN501436,ACC1056,2026-02-23 14:40:00,254.46,USD,India,Online Marketplace,Online,VELOCITY,2026-02-23,14,Monday
TXN501437,ACC1056,2026-02-23 14:45:00,142.79,USD,India,Online Marketplace,Online,VELOCITY,2026-02-23,14,Monday
TXN500818,ACC1035,2026-02-23 16:21:00,148.51,USD,India,Cash Withdrawal,Online,,2026-02-23,16,Monday
TXN500452,ACC1020,2026-02-23 18:11:00,157.53,USD,UAE,Retail,Online,,2026-02-23,18,Monday
TXN500094,ACC1004,2026-02-23 18:36:00,49.66,USD,UAE,Dining,ATM,,2026-02-23,18,Monday
TXN500864,ACC1037,2026-02-23 19:30:00,335.72,USD,UK,Online Marketplace,POS,,2026-02-23,19,Monday
TXN501164,ACC1051,2026-02-23 20:07:00,15.17,USD,USA,Dining,ATM,,2026-02-23,20,Monday
TXN500767,ACC1033,2026-02-23 22:43:00,64.62,USD,UAE,Online Marketplace,ATM,,2026-02-23,22,Monday
TXN500346,ACC1015,2026-02-24 00:22:00,82.17,USD,UAE,Dining,ATM,,2026-02-24,0,Tuesday
TXN500960,ACC1042,2026-02-24 06:20:00,99.78,USD,Singapore,Dining,POS,,2026-02-24,6,Tuesday
TXN500918,ACC1039,2026-02-24 08:16:00,78.88,USD,Singapore,Travel,POS,,2026-02-24,8,Tuesday
TXN500157,ACC1006,2026-02-24 08:39:00,357.52,USD,India,Retail,ATM,,2026-02-24,8,Tuesday
TXN500647,ACC1028,2026-02-24 09:08:00,5.89,USD,UAE,Dining,Online,,2026-02-24,9,Tuesday
TXN501051,ACC1045,2026-02-24 11:34:00,37.98,USD,USA,Retail,ATM,,2026-02-24,11,Tuesday
TXN500013,ACC1000,2026-02-24 13:24:00,82.91,USD,India,Wire Transfer,ATM,,2026-02-24,13,Tuesday
TXN500290,ACC1012,2026-02-24 13:45:00,38.08,USD,India,Wire Transfer,Online,,2026-02-24,13,Tuesday
TXN500255,ACC1010,2026-02-24 14:31:00,16.99,USD,UK,Online Marketplace,POS,,2026-02-24,14,Tuesday
TXN500043,ACC1001,2026-02-24 15:46:00,60.09,USD,India,Online Marketplace,POS,,2026-02-24,15,Tuesday
TXN500083,ACC1003,2026-02-25 03:42:00,252.17,USD,UAE,Cash Withdrawal,ATM,,2026-02-25,3,Wednesday
TXN500264,ACC1011,2026-02-25 04:47:00,26.52,USD,India,Cash Withdrawal,POS,,2026-02-25,4,Wednesday
TXN500578,ACC1025,2026-02-25 05:06:00,133.46,USD,USA,Utilities,POS,,2026-02-25,5,Wednesday
TXN500282,ACC1012,2026-02-25 05:43:00,121.02,USD,India,Online Marketplace,ATM,,2026-02-25,5,Wednesday
TXN500753,ACC1032,2026-02-25 06:06:00,27.71,USD,UAE,Cash Withdrawal,POS,,2026-02-25,6,Wednesday
TXN500286,ACC1012,2026-02-25 06:24:00,11.51,USD,India,Dining,ATM,,2026-02-25,6,Wednesday
TXN500207,ACC1008,2026-02-25 06:33:00,106.01,USD,India,Wire Transfer,ATM,,2026-02-25,6,Wednesday
TXN500543,ACC1024,2026-02-25 07:04:00,107.43,USD,UK,Cash Withdrawal,ATM,,2026-02-25,7,Wednesday
TXN500366,ACC1016,2026-02-25 08:50:00,46.47,USD,USA,Retail,POS,,2026-02-25,8,Wednesday
TXN501384,ACC1000,2026-02-25 09:25:00,2775.01,USD,India,Wire Transfer,Wire,STRUCTURING,2026-02-25,9,Wednesday
TXN501385,ACC1000,2026-02-25 10:35:00,2430.36,USD,India,Wire Transfer,Wire,STRUCTURING,2026-02-25,10,Wednesday
TXN501386,ACC1000,2026-02-25 12:21:00,2600.95,USD,India,Wire Transfer,Wire,STRUCTURING,2026-02-25,12,Wednesday
TXN500388,ACC1016,2026-02-25 12:55:00,360.88,USD,USA,Retail,POS,,2026-02-25,12,Wednesday
TXN501464,ACC1023,2026-02-25 13:00:00,3000.0,USD,UAE,Wire Transfer,Wire,ROUND_AMOUNT,2026-02-25,13,Wednesday
TXN501387,ACC1000,2026-02-25 13:59:00,2444.25,USD,India,Wire Transfer,Wire,STRUCTURING,2026-02-25,13,Wednesday
TXN500535,ACC1023,2026-02-25 14:21:00,37.09,USD,UAE,Electronics,ATM,,2026-02-25,14,Wednesday
TXN500293,ACC1012,2026-02-25 17:15:00,39.24,USD,India,Wire Transfer,ATM,,2026-02-25,17,Wednesday
TXN500710,ACC1030,2026-02-25 17:25:00,306.99,USD,Singapore,Online Marketplace,POS,,2026-02-25,17,Wednesday
TXN500222,ACC1009,2026-02-26 01:23:00,12.42,USD,USA,Travel,POS,,2026-02-26,1,Thursday
